Time,Generation_kW,FREQ,WP_AVG,TEMP_AVG,WS_AVG_10M,WS_AVG_50M,WS_AVG_80M,WS_AVG_100M
01-01-2019 00:00,139950.47,50.1537,1004.871333,7.133333333,4.154666667,7.131333333,8.928,9.783
01-01-2019 00:15,147199,49.9505,1004.693,7.033333333,3.750333333,6.916666667,8.825,9.665333333
01-01-2019 00:30,150222.6,49.9242,1005.084333,6.9,4.037333333,7.281333333,9.008,9.608666667
01-01-2019 00:45,153285.87,50.0297,1004.924333,6.8,4.755666667,7.66,9.580666667,9.902333333
01-01-2019 01:00,158134.67,50.024,1005.084333,6.633333333,4.974333333,7.651666667,10.064,10.35566667
01-01-2019 01:15,165892.8,50.0208,1005.475667,6.7,5.567666667,9.041,10.78866667,10.52833333
01-01-2019 01:30,172880.73,49.9729,1005.564333,6.766666667,5.811333333,9.335333333,10.785,10.968
01-01-2019 01:45,172166.53,50.0081,1006.062333,6.7,6.001666667,9.631,10.93733333,10.87066667
01-01-2019 02:00,166598.73,50.0583,1005.937667,6.7,6.551333333,10.14466667,11.14266667,11.39
01-01-2019 02:15,168014.33,49.8888,1006.328667,6.7,6.178666667,9.261,10.488,10.94833333
01-01-2019 02:30,169491.87,50.0142,1006.311,6.766666667,5.805333333,8.716666667,9.582333333,10.00533333
01-01-2019 02:45,168148.67,50.0037,1006.595667,6.866666667,5.239333333,7.831666667,8.748333333,8.952
01-01-2019 03:00,166701.27,49.9918,1011.573333,7,5.795666667,8.494333333,9.431333333,9.595
01-01-2019 03:15,166334.67,50.0056,1011.52,7.266666667,5.954,8.504333333,9.204,9.509333333
01-01-2019 03:30,161990.13,50.0428,1009.102,7.5,6.430666667,9.012333333,9.783333333,10.01333333
01-01-2019 03:45,166080.93,49.9937,1007.662333,7.8,5.799,8.051666667,8.093333333,7.912666667
01-01-2019 04:00,171028.67,50.0496,1008,8.166666667,6.397,8.522333333,8.542333333,8.381666667
01-01-2019 04:15,171083.53,49.9164,1007.999667,8.6,6.597,8.315666667,8.57,8.605333333
01-01-2019 04:30,169957.33,49.9711,1008.071,8.766666667,7.099,8.96,9.003,8.865333333
01-01-2019 04:45,167089.13,49.8888,1019.306667,8.866666667,6.768,8.301333333,8.239,8.097333333
01-01-2019 05:00,165835.2,49.9445,1012.711333,9.466666667,5.816,7.202,7.419,7.494333333
01-01-2019 05:15,162469.93,49.8348,1007.697667,9.466666667,6.13,7.623333333,7.939,7.795
01-01-2019 05:30,160961.07,49.9505,1004.853333,10.06666667,5.911666667,7.121666667,7.198666667,7.114666667
01-01-2019 05:45,161101.33,50.0351,1004.853333,10.46666667,5.933,7.025666667,6.998,7.011333333
01-01-2019 06:00,153795.33,50.0387,1004.533333,10.86666667,5.847,7.223,7.337333333,7.324666667
01-01-2019 06:15,154658.4,49.9958,1004.355667,11.23333333,6.121666667,7.681333333,7.551666667,7.261333333
01-01-2019 06:30,158343.13,50.004,1004.32,11.6,5.810333333,6.608666667,6.772666667,6.783666667
01-01-2019 06:45,152971.47,49.9524,1003.822,11.86666667,6.362666667,7.38,7.355666667,7.193
01-01-2019 07:00,141725.2,49.9093,1003.733667,12.4,5.442666667,6.894333333,6.907666667,6.870333333
01-01-2019 07:15,138023.67,49.9796,1003.146667,12.83333333,5.753333333,7.078333333,7.006333333,6.710666667
01-01-2019 07:30,136284.13,49.889,1003.04,13.23333333,5.496666667,6.382333333,6.424666667,6.215666667
01-01-2019 07:45,132568.07,49.8776,1002.56,13.73333333,5.692666667,6.585333333,6.634,6.498666667
01-01-2019 08:00,127685.47,49.9128,1002.293667,14.06666667,5.278333333,6.125,6.311,6.147666667
01-01-2019 08:15,122909.13,49.867,1002.275333,14.33333333,5.426333333,6.748666667,6.785333333,6.641666667
01-01-2019 08:30,126990.47,49.7997,1001.866667,14.66666667,4.692333333,5.702,6.022,6.072
01-01-2019 08:45,126282.93,49.9558,1005.12,15.1,5.026,6.159666667,6.225333333,5.964666667
01-01-2019 09:00,122981.87,49.7823,1006.417667,15.26666667,5.341333333,6.13,6.246333333,6.192666667
01-01-2019 09:15,121186.47,49.8099,1004.871,15.5,5.041666667,5.823666667,5.806,5.747666667
01-01-2019 09:30,112297.21,49.8661,1001.209,15.96666667,4.871666667,6.233666667,6.333333333,6.327666667
01-01-2019 09:45,109766.2,49.9091,1001.084667,16.16666667,5.126666667,6.393,6.617333333,6.630666667
01-01-2019 10:00,101077.87,50.0229,1006.186667,16.16666667,5.530666667,6.695,6.752333333,6.719333333
01-01-2019 10:15,99902.4,49.9602,1005.813,16.3,4.869666667,6.108,6.329,6.329333333
01-01-2019 10:30,96590.73,49.9653,1006.009,16.46666667,4.498333333,5.495333333,5.743333333,5.777
01-01-2019 10:45,79148.2,50.0676,1005.849,16.46666667,4.378666667,5.627,5.782,5.723
01-01-2019 11:00,64201.53,50.079,1006.044667,16.4,4.478,5.682333333,5.94,6.059666667
01-01-2019 11:15,57206.33,50.0473,1005.955333,16.03333333,4.65,5.795333333,6.179333333,6.305333333
01-01-2019 11:30,58331.33,50.0552,1006.115333,15.96666667,3.665666667,5.010333333,5.825,6.184666667
01-01-2019 11:45,58832.93,50.0566,1006.524333,15.63333333,4.592,6.543,7.211666667,7.360333333
01-01-2019 12:00,56658.8,50.1619,1006.578,15.46666667,4.077333333,5.811666667,6.565333333,6.872333333
01-01-2019 12:15,54295.87,49.9593,1007.2,15.1,3.803,5.6865,6.8845,7.3645
01-01-2019 12:30,54959,50.0361,1006.897667,14.83333333,3.821,6.028,7.104666667,7.59
01-01-2019 12:45,50721.87,50.0476,1007.164333,14.56666667,4.070666667,6.475333333,7.396666667,7.636666667
01-01-2019 13:00,46720.13,50.0805,1007.093333,14.36666667,4.889666667,7.296666667,8.418666667,8.708
01-01-2019 13:15,45897.73,50.0154,1007.2265,14.2,4.7455,6.91,8.352,8.881
01-01-2019 13:30,41003.33,49.9957,1007.68,13.8,4.949,7.526,8.619333333,9.192
01-01-2019 13:45,39756.73,50.0431,1007.644333,13.5,5.516,8.358,9.560666667,9.981333333
01-01-2019 14:00,40747,50.114,1011.0135,13.25,5.998,8.534,9.615,10.1735
01-01-2019 14:15,38608,50.0361,1010.773333,13.06666667,6.964666667,10.134,11.10366667,11.33166667
01-01-2019 14:30,35512.14,50.0397,1013.013333,12.76666667,6.739333333,10.388,10.94,11.73
01-01-2019 14:45,36560.2,49.978,1011.2,12.53333333,6.985666667,10.3,11.384,11.70633333
01-01-2019 15:00,37665.13,50.0565,1012.835667,12.3,6.737666667,10.20933333,11.375,12.29233333
01-01-2019 15:15,40870.6,49.9467,1011.413,12.03333333,7.361333333,10.81366667,12.099,12.46533333
01-01-2019 15:30,44227.4,49.9646,1011.52,11.86666667,6.971333333,10.67066667,11.94333333,12.36666667
01-01-2019 15:45,41924.67,49.9216,1013.493333,11.66666667,7.025333333,10.50066667,11.862,12.33533333
01-01-2019 16:00,47041.93,50.0747,1011.804667,11.5,6.317333333,10.00766667,11.46133333,11.98266667
01-01-2019 16:15,47644.07,49.9521,1013.724333,11.26666667,5.933666667,10.487,11.85533333,12.16066667
01-01-2019 16:30,52535.13,50.0832,1011.769,11.1,6.301333333,10.437,11.85366667,12.222
01-01-2019 16:45,56318.2,49.981,1011.466667,10.96666667,6.853,10.67466667,12.031,12.72666667
01-01-2019 17:00,68005.73,50.0904,1004.195333,10.86666667,6.887333333,11.15166667,12.635,13.08966667
01-01-2019 17:15,79571.87,50.0366,1004.142333,10.76666667,7.038,11.44566667,12.838,13.232
01-01-2019 17:30,89051.13,50.1019,1006.097667,10.76666667,7.254333333,11.465,12.872,13.36166667
01-01-2019 17:45,97305.4,49.9796,1004.089,10.63333333,7.387,11.314,13.12033333,13.54433333
01-01-2019 18:00,102491.93,50.1102,1005.066667,10.46666667,7.035,11.16966667,12.68133333,13.059
01-01-2019 18:15,118094.33,49.9789,1003.946667,10.3,6.445333333,10.72533333,12.264,12.74966667
01-01-2019 18:30,133271.67,50.0038,1004.853333,10.2,6.746,10.89333333,12.44966667,12.992
01-01-2019 18:45,142124,50.0512,1003.697667,10.1,6.562666667,10.54666667,12.174,12.84066667
01-01-2019 19:00,157152.07,50.0832,1003.751,10.1,6.715666667,10.76466667,12.17266667,12.66733333
01-01-2019 19:15,165663.67,50.0123,1004.444667,9.966666667,6.867333333,10.32033333,12.048,12.49333333
01-01-2019 19:30,170063.71,50.0994,1003.449,9.9,7.004,10.691,12.309,12.97966667
01-01-2019 19:45,173340.67,50.0411,1004.462333,9.8,7.252666667,10.95666667,12.46,13.15333333
01-01-2019 20:00,174109.13,50.0947,1003.431,9.666666667,6.888666667,10.71066667,12.218,12.88633333
01-01-2019 20:15,175442.2,50.0826,1004.267,9.5,6.526666667,10.18766667,11.88233333,12.44833333
01-01-2019 20:30,177511.4,49.9575,1003.395333,9.366666667,6.017666667,9.365666667,11.12433333,11.86266667
01-01-2019 20:45,173093.2,50.0358,1003.413,9.3,5.720666667,9.339666667,11.24833333,11.87133333
01-01-2019 21:00,169498.6,50.0509,1003.6535,9.3,5.8685,9.601,11.347,12.051
01-01-2019 21:15,169535.87,50.0387,1003.271,9.2,5.774666667,9.296333333,11.17866667,12.00366667
01-01-2019 21:30,172171.87,50.0535,1003.964333,9.2,5.983333333,9.399,11.61833333,12.432
01-01-2019 21:45,174181.13,50.1086,1003.235333,9.233333333,5.942,10.029,11.86766667,12.62866667
01-01-2019 22:00,178669.93,50.2443,1006.382333,9.3,6.564333333,10.31133333,12.07366667,12.81933333
01-01-2019 22:15,178025.4,49.9999,1010.791,9.333333333,6.406333333,10.12466667,11.811,12.54933333
01-01-2019 22:30,177225.07,49.9622,1010.826667,9.4,6.470666667,10.39466667,11.91166667,12.28966667
01-01-2019 22:45,179491.6,49.9123,1011.271,9.3,6.414333333,10.23333333,11.83933333,12.25466667
01-01-2019 23:00,181052.07,49.9731,1010.773333,9.233333333,6.296333333,10.30233333,11.428,11.71466667
01-01-2019 23:15,183958.73,50.0661,1011.52,9.133333333,5.959,9.426,10.645,11.05166667
01-01-2019 23:30,184657.87,50.0597,1010.951333,9.033333333,5.695333333,9.099666667,10.75766667,11.21066667
01-01-2019 23:45,182809.27,50.0756,1010.115667,8.933333333,5.582333333,9.18,11.056,11.461
02-01-2019 00:00,182700.6,50.032,1006.649,8.833333333,5.947,9.072,10.88433333,11.38266667
02-01-2019 00:15,183590.8,50.0234,1006.72,8.7,5.803666667,8.706,10.45033333,10.767
02-01-2019 00:30,180904.53,50.1019,1007.324667,8.566666667,6.371,8.964666667,10.54533333,10.57133333
02-01-2019 00:45,178486.6,49.9859,1006.826667,8.3,5.798333333,8.662666667,10.15133333,10.53066667
02-01-2019 01:00,179025.13,49.9672,1010.453333,8.2,5.75,8.634,9.666666667,9.960333333
02-01-2019 01:15,176743.6,50.0563,1011.626667,8.1,5.997666667,9.686666667,10.97366667,10.44766667
02-01-2019 01:30,174132.47,49.9991,1012.337667,8.033333333,6.385333333,10.32733333,11.96533333,11.816
02-01-2019 01:45,171747.27,50.0558,1012.089,7.966666667,5.282666667,8.92,10.849,11.42033333
02-01-2019 02:00,164857.73,50.1105,1012.657667,7.9,5.015333333,7.685333333,8.897,9.545333333
02-01-2019 02:15,163849.07,50.0178,1009.048667,7.9,3.986,6.780333333,7.768333333,8.091666667
02-01-2019 02:30,167185.8,50.0364,1008.995667,7.9,4.533333333,6.548,7.684,8.031333333
02-01-2019 02:45,168518.2,50.0095,1009.635333,7.966666667,4.579333333,6.742666667,7.914333333,8.590333333
02-01-2019 03:00,168840.67,50.0623,1009.333,8.233333333,4.334,6.477666667,7.761,8.092333333
02-01-2019 03:15,167973.93,50.0113,1009.831,8.5,4.29,5.8,6.398666667,6.51
02-01-2019 03:30,165910,49.9136,1009.777667,8.866666667,4.213666667,5.287,5.650666667,5.716333333
02-01-2019 03:45,162046.6,49.9279,1010.044667,9.066666667,4.763,5.738666667,5.869666667,5.928
02-01-2019 04:00,162542.33,50.0891,1007.573,9.533333333,4.235666667,5.288666667,5.522666667,5.471333333
02-01-2019 04:15,162475.67,49.977,1007.395667,9.766666667,4.726333333,5.899666667,5.854333333,5.719333333
02-01-2019 04:30,160618.07,50.0286,1007.964333,10.2,4.579,5.78,5.817333333,5.720666667
02-01-2019 04:45,155069.07,49.958,1007.555333,10.6,5.555333333,6.872333333,6.853666667,6.712333333
02-01-2019 05:00,160074.07,50.0667,1007.733333,10.96666667,5.566,7.137,7.058333333,6.893
02-01-2019 05:15,155428.07,49.8934,1007.271,11.3,4.981666667,6.067,6.437,6.515333333
02-01-2019 05:30,153706,49.9255,1007.022333,11.5,5.129666667,5.747,5.808666667,5.736
02-01-2019 05:45,156824.67,49.9833,1007.075667,11.96666667,5.217333333,5.807333333,5.761333333,5.647
02-01-2019 06:00,152097.27,50.0651,1006.862333,12.2,5.697666667,6.384,6.401666667,6.438
02-01-2019 06:15,139291.87,50.0074,1006.951333,12.86666667,5.038333333,5.904666667,5.979333333,5.922
02-01-2019 06:30,131136.73,49.9754,1006.275667,13.4,4.835666667,5.720666667,5.779,5.65
02-01-2019 06:45,138392.93,49.9008,1007.804667,13.9,5.108333333,6.029666667,6.044666667,5.930333333
02-01-2019 07:00,137198.33,49.956,1010.577667,14.53333333,4.357666667,5.423666667,5.503666667,5.402333333
02-01-2019 07:15,134310.27,49.8364,1010.293,14.76666667,4.611666667,5.321666667,5.251333333,5.138666667
02-01-2019 07:30,132254.93,49.8336,1010.186667,15.16666667,4.767666667,5.266333333,5.365666667,5.335
02-01-2019 07:45,127621.73,49.8749,1009.511,15.63333333,4.665,5.577,5.757,5.701
02-01-2019 08:00,115171.87,50.0061,1009.529,16.1,4.831666667,5.402333333,5.649,5.674666667
02-01-2019 08:15,98623,49.9586,1008.888667,16.4,4.381333333,5.372333333,5.452333333,5.38
02-01-2019 08:30,88082.33,49.9297,1009.12,16.86666667,4.335,5.077666667,5.182333333,5.107
02-01-2019 08:45,71784.4,49.8755,1008.515333,17.03333333,4.253666667,4.738666667,4.768333333,4.868333333
02-01-2019 09:00,62196.93,50.0271,1008.32,17.56666667,3.662333333,4.468333333,4.754333333,4.814333333
02-01-2019 09:15,57956.07,49.9007,1008.497667,17.96666667,4.431,5.322333333,5.326333333,5.251333333
02-01-2019 09:30,56193.07,49.8817,1008.071,18.13333333,4.177666667,5.209,5.369666667,5.756666667
02-01-2019 09:45,57046.87,49.9849,1008.32,18.06666667,4.372333333,4.954333333,5.073,5.772
02-01-2019 10:00,55890.93,50.0687,1007.893667,17.83333333,4.406,5.089333333,5.654,6.096333333
02-01-2019 10:15,56898.2,49.9817,1008.373333,17.93333333,4.115666667,4.579333333,4.948,5.415
02-01-2019 10:30,49896.07,50.0767,1007.964333,17.63333333,4.634666667,5.885,6.02,5.980333333
02-01-2019 10:45,44107.27,50.0446,1007.893,17.33333333,4.345666667,5.938,6.302,6.341666667
02-01-2019 11:00,36513.5,50.0669,1008.373333,17.6,3.789666667,4.875,5.190333333,5.222666667
02-01-2019 11:15,36315.53,49.9945,1008.195333,17.46666667,4.561,6.035666667,6.211333333,6.169
02-01-2019 11:30,39486.47,50.0762,1008.604333,17.16666667,4.434666667,6.113666667,6.429666667,6.442666667
02-01-2019 11:45,30771.8,50.0188,1008.249,16.56666667,4.424,6.335666667,6.905,7.009
02-01-2019 12:00,29379.67,50.0796,1008.693333,16.36666667,4.442666667,6.454333333,7.067,7.236333333
02-01-2019 12:15,30926.67,49.8302,1008.569,16.16666667,3.677,4.786666667,5.485,6.026
02-01-2019 12:30,28586.07,50.0508,1008.782,15.96666667,3.556666667,5.626666667,6.256666667,6.411
02-01-2019 12:45,23971.67,49.9963,1009.404333,15.7,3.306,5.347666667,6.103333333,6.412333333
02-01-2019 13:00,26976.47,50.1064,1009.279667,15.46666667,3.945,6.238666667,7.112333333,7.575333333
02-01-2019 13:15,27137.8,50.0069,1009.742,15.26666667,3.660333333,5.758333333,6.903333333,7.426666667
02-01-2019 13:30,24706.33,50.0015,1009.6,15.03333333,3.691,6.179666667,7.268666667,7.850666667
02-01-2019 13:45,20686.33,49.8632,1010.24,14.83333333,3.44,5.701,6.801333333,7.287666667
02-01-2019 14:00,18722.71,49.9521,1010.044333,14.6,3.074666667,5.401,7.040666667,7.734666667
02-01-2019 14:15,13610.07,50.0027,1010.044667,14.36666667,3.843,7.127333333,8.614,9.232333333
02-01-2019 14:30,15567.07,49.9784,1005.653333,14.2,5.109333333,8.565333333,9.819,10.439
02-01-2019 14:45,19381.47,50.0076,1005.564333,14.06666667,5.679666667,8.833333333,10.15933333,10.744
02-01-2019 15:00,25524.13,49.9848,1005.919667,13.9,5.685333333,8.686666667,10.05166667,10.71766667
02-01-2019 15:15,28988.13,49.9479,1005.795333,13.9,6.035666667,8.938666667,10.25,10.837
02-01-2019 15:30,30062.93,49.8798,1006.133333,13.83333333,6.509,9.097333333,10.41833333,11.11633333
02-01-2019 15:45,36843.27,49.8498,1005.973333,13.66666667,5.550666667,8.671666667,9.885,10.51333333
02-01-2019 16:00,40168.67,49.9425,1006.24,13.36666667,4.902666667,7.615333333,8.624,9.192333333
02-01-2019 16:15,42791.47,49.8751,1011.573333,13.3,5.048666667,7.572,8.552666667,9.005
02-01-2019 16:30,46461.93,49.9446,1011.2,13.16666667,5.275,8.300333333,9.299,9.646666667
02-01-2019 16:45,50569.4,49.9711,1011.591333,12.93333333,4.692333333,7.352,8.367333333,8.815333333
02-01-2019 17:00,53510.47,50.0682,1011.307,12.76666667,4.214666667,6.670333333,7.880333333,8.521666667
02-01-2019 17:15,58831.07,49.9347,1011.502,12.63333333,4.15,6.524,7.776333333,8.587666667
02-01-2019 17:30,62090.87,49.8926,1011.129,12.46666667,4.232666667,6.528666667,7.891,8.603333333
02-01-2019 17:45,66953.33,49.8217,1011.022333,12.36666667,4.132,6.507333333,7.907666667,8.543666667
02-01-2019 18:00,69699.27,50.0053,1011.342,12.2,3.909666667,6.539,7.700333333,8.528666667
02-01-2019 18:15,83759.8,49.9487,1010.987,12.03333333,3.840333333,6.171666667,7.29,8.105666667
02-01-2019 18:30,99110.93,49.9846,1012.995333,11.83333333,3.585,6.266666667,7.505,8.236333333
02-01-2019 18:45,104473.53,49.9635,1013.493333,11.66666667,3.471333333,6.302333333,7.748666667,8.399
02-01-2019 19:00,108592.87,50.0747,1011.182,11.53333333,4.46,7.533666667,9.049333333,9.69
02-01-2019 19:15,120344.07,50.01,1005.795333,11.46666667,4.174333333,7.222333333,8.86,9.628666667
02-01-2019 19:30,133415.13,50.0349,1005.866333,11.4,4.206333333,7.543333333,9.28,9.753666667
02-01-2019 19:45,138085,50.0085,1013.849,11.36666667,3.239666667,6.107666667,7.738,8.513333333
02-01-2019 20:00,144144.6,50.0328,1013.44,11.23333333,2.632,5.106666667,6.794,7.707666667
02-01-2019 20:15,153180.73,49.9315,1013.493333,11.03333333,2.571666667,5.239,7.270666667,8.398
02-01-2019 20:30,158823.73,49.9845,1013.191333,10.86666667,2.323,5.070333333,6.992666667,7.796666667
02-01-2019 20:45,164716.8,49.9437,1010.702333,10.7,2.743,5.369,7.872,8.992666667
02-01-2019 21:00,163950.73,50.048,1005.262,10.5,2.632666667,5.198333333,7.570333333,8.607
02-01-2019 21:15,155044.8,50.0718,1005.137667,10.4,2.287666667,4.553333333,6.729666667,7.883666667
02-01-2019 21:30,158026.67,50.0534,1005.137667,10.3,2.354,4.789666667,7.053333333,8.288666667
02-01-2019 21:45,154538.27,50.0341,1004.853333,10.43333333,2.827,5.603333333,7.551666667,8.247
02-01-2019 22:00,151680.07,50.0992,1004.853,10.46666667,3.167333333,5.838333333,7.625333333,8.507333333
02-01-2019 22:15,157239.33,49.9923,1004.515333,10.5,3.448333333,6.667666667,8.625666667,9.658666667
02-01-2019 22:30,156122.27,50.0328,1004.586667,10.4,4.271333333,7.906666667,9.822,10.485
02-01-2019 22:45,163369.33,50.0247,1004.337667,10.36666667,3.748333333,7.265666667,9.122666667,9.632666667
02-01-2019 23:00,159823.67,49.9731,1004.249,10.33333333,4.084666667,7.586666667,9.169666667,9.882
02-01-2019 23:15,155945.47,49.9531,1012.035667,10.3,4.780666667,8.427666667,9.936333333,10.31566667
02-01-2019 23:30,158534.33,49.975,1011.946667,10.33333333,4.844,8.448,10.02866667,10.39666667
02-01-2019 23:45,160366.6,50.0444,1012.320333,10.26666667,4.254666667,7.207333333,8.715333333,9.319
03-01-2019 00:00,162757.93,50.0193,1012.089,10.16666667,4.751333333,7.588,8.920333333,9.364
03-01-2019 00:15,168937.53,49.981,1012.409,9.966666667,3.997333333,7.101333333,8.481,8.857333333
03-01-2019 00:30,173952.07,49.8966,1012.249,9.766666667,3.326333333,5.523333333,6.945333333,7.41
03-01-2019 00:45,170522.2,49.9234,1012.284667,9.6,2.843666667,5.346,6.995,7.572666667
03-01-2019 01:00,168097.33,49.9833,1004.906667,9.333333333,2.558333333,4.668333333,6.203,6.767333333
03-01-2019 01:15,158460.67,49.9781,1005.137667,9.233333333,2.782333333,4.860333333,6.192333333,7.071333333
03-01-2019 01:30,157350.27,49.9153,1010.702,9.1,3.136666667,5.853,7.493,8.095
03-01-2019 01:45,158612.73,49.9282,1013.297667,8.966666667,2.607333333,5.217,7.020333333,7.581
03-01-2019 02:00,153551.33,49.9562,1013.742333,8.766666667,1.785333333,4.455333333,6.083,6.544
03-01-2019 02:15,150948.6,49.9206,1013.724333,8.633333333,2.038333333,4.606333333,6.124666667,6.832666667
03-01-2019 02:30,150301.13,49.9958,1013.92,8.733333333,2.733,5.355,6.438666667,7.072
03-01-2019 02:45,148223.07,49.9659,1014.489,9.1,2.731666667,5.000666667,6.484333333,6.985333333
03-01-2019 03:00,153085.07,49.9971,1014.471,9.333333333,2.399333333,4.46,5.91,6.411666667
03-01-2019 03:15,155712.6,50.068,1009.706667,9.9,3.137666667,4.12,5.467666667,6.193666667
03-01-2019 03:30,154853.47,50.0573,1007.147,10.43333333,4.182,5.267666667,6.132666667,6.68
03-01-2019 03:45,157063.6,50.0983,1007.52,10.66666667,3.961666667,5.022666667,5.582666667,6.009
03-01-2019 04:00,144922.67,50.1123,1007.555333,11.13333333,3.766,4.464,4.657666667,4.816666667
03-01-2019 04:15,135020.2,50.017,1007.555333,11.9,4.056333333,4.599,4.679,4.694333333
03-01-2019 04:30,134633.87,50.0103,1007.715333,12.36666667,3.915666667,4.421666667,4.552666667,4.635333333
03-01-2019 04:45,135343.27,49.9853,1007.555333,12.83333333,4.059666667,4.626,4.788666667,4.760333333
03-01-2019 05:00,139486.8,49.9989,1007.7335,13.55,3.502,3.756,3.5985,3.3565
03-01-2019 05:15,139485.67,49.9989,1007.235333,13.63333333,3.646,3.959666667,3.965666667,3.903333333
03-01-2019 05:30,144677.67,49.9989,1007.44,14.3,3.2495,3.759,3.7085,3.5715
03-01-2019 05:45,145277.07,49.9989,1007.004333,14.86666667,3.517,4.130333333,4.08,4.041
03-01-2019 06:00,136833.2,49.9989,1006.6665,15.25,3.5645,4.235,4.2125,4.2955
03-01-2019 06:15,137811.4,49.9989,1011.36,15.8,3.318333333,3.585666667,3.467333333,3.399333333
03-01-2019 06:30,138650.53,49.9989,1010.862333,16.5,2.590333333,3.153666667,3.110666667,3.062666667
03-01-2019 06:45,136591.4,49.9989,1010.853,17,3.2995,3.6985,3.6105,3.715
03-01-2019 07:00,132400,49.9989,1010.24,17.36666667,3.239,3.642666667,3.726,3.684333333
03-01-2019 07:15,121962.2,49.9989,1010.115667,18.06666667,3.046333333,3.402,3.519,3.626666667
03-01-2019 07:30,101829.93,49.9989,1009.6,18.2,3.14,3.723333333,3.875,3.875
03-01-2019 07:45,95871.53,49.9989,1009.102333,19,2.709666667,3.268,3.763666667,3.709666667
03-01-2019 08:00,94259.33,49.9989,1004.071333,19.33333333,2.924333333,3.392333333,3.635333333,3.677
03-01-2019 08:15,83492.4,49.9989,1003.591,19.63333333,3.463,3.953,3.948333333,4.004
03-01-2019 08:30,63475.6,49.9989,1003.751,19.9,3.906,4.556,4.594,4.649333333
03-01-2019 08:45,52623.67,49.9989,1003.289,20.1,3.759666667,4.411,4.601666667,4.548666667
03-01-2019 09:00,48145.8,49.9989,1003.111,20.66666667,3.164666667,3.874,3.919,3.937
03-01-2019 09:15,35686.33,49.9989,1002.684667,21.03333333,3.210333333,3.771666667,4.014666667,3.989
03-01-2019 09:30,23079.73,49.9989,1002.56,21.4,3.448333333,4.178333333,4.253333333,4.414333333
03-01-2019 09:45,11851.6,49.9989,1002.666667,21.2,3.799666667,4.386333333,4.792666667,4.887
03-01-2019 10:00,7816.13,49.9989,1002.382333,21.03333333,4.389333333,5.258666667,5.451333333,5.384
03-01-2019 10:15,3704.53,49.9989,1002.542333,21.26666667,4.375666667,5.019333333,5.323666667,5.317666667
03-01-2019 10:30,884.33,49.9601,1002.293,21.23333333,4.132,5.068333333,5.171666667,5.117333333
03-01-2019 10:45,300.33,50.0103,1002.542333,21.3,4.242333333,5.338666667,5.388333333,5.348666667
03-01-2019 11:00,250.93,50.0604,1002.204333,21.06666667,3.980333333,4.647,4.569666667,4.637333333
03-01-2019 11:15,591.07,49.9799,1002.257667,20.96666667,3.913666667,4.890333333,4.921666667,4.867666667
03-01-2019 11:30,763.33,49.9604,1002.506667,20.8,3.501333333,4.46,4.799333333,4.875
03-01-2019 11:45,573.73,49.9625,1002.329,20.5,3.767666667,5.126333333,5.319,5.292333333
03-01-2019 12:00,552.27,50.114,1002.613333,20.2,3.002,4.281,4.635666667,4.750666667
03-01-2019 12:15,423.6,49.8715,1002.435333,19.83333333,2.670333333,3.592333333,3.749666667,4.236666667
03-01-2019 12:30,1130.53,50.0287,1002.773333,19.13333333,2.011,2.935666667,3.592666667,4.651666667
03-01-2019 12:45,1293.4,49.9823,1002.613,18.63333333,2.179333333,3.887333333,4.745666667,5.296333333
03-01-2019 13:00,1182.27,50.0583,1002.72,18.2,2.286,3.570333333,3.743333333,4.740666667
03-01-2019 13:15,1309.53,49.975,1003.022333,17.7,2.139333333,3.695666667,4.287666667,5.356333333
03-01-2019 13:30,2088.27,50.0932,1002.88,17.46666667,2.124666667,3.172333333,3.991666667,5.205666667
03-01-2019 13:45,4829.2,49.9718,1003.217667,17.23333333,1.843333333,2.800333333,3.534666667,5.129
03-01-2019 14:00,9806,50.0788,1003.271,17.06666667,1.474,2.570666667,3.144333333,5.427333333
03-01-2019 14:15,11189.27,50.0108,1003.68,16.56666667,1.252,3.002666667,4.256,5.579333333
03-01-2019 14:30,11465,50.0723,1003.679667,16.16666667,0.737,3.209,4.024666667,5.262
03-01-2019 14:45,13829.73,49.9135,1003.911,15.86666667,1.338666667,3.159333333,4.158666667,5.695666667
03-01-2019 15:00,18339.6,50.0265,1004.249,16.36666667,2.180333333,3.243333333,4.347333333,6.301666667
03-01-2019 15:15,25828.8,49.9269,1004.213,16.33333333,1.975666667,3.389,4.162666667,6.684666667
03-01-2019 15:30,30741.47,49.9685,1004.533333,16.36666667,2.247333333,3.705666667,4.626,7.211666667
03-01-2019 15:45,28163.2,49.9274,1004.391333,16.06666667,1.851666667,3.367,4.468333333,6.785333333
03-01-2019 16:00,28412.13,50.0087,1002.542,15.66666667,1.737333333,3.277,4.215333333,7.185666667
03-01-2019 16:15,29429.2,49.9879,998.1153333,15.26666667,2.086333333,3.240333333,4.613,6.713666667
03-01-2019 16:30,22441.13,49.9411,998.151,14.9,1.105666667,3.772,4.917,6.171666667
03-01-2019 16:45,20423.93,49.9606,998.4,14.63333333,1.150333333,3.703,5.118666667,5.892333333
03-01-2019 17:00,20246.67,50.0294,998.151,14.1,0.680666667,3.795666667,5.622333333,6.495
03-01-2019 17:15,18583.27,49.9081,1002.595333,13.9,0.843333333,3.942,6.219666667,7.004
